"LATITUDE","LONGITUDE","INTENS","SLOPE","ERROR","LOCATION","DATETIME","HOUR","MINUTE","SECOND","MINISECOND","PROVINCE","DISTRICT","COUNTRY","INPUTTIME","PROCESSFLAG","USEDIDS","CG_IC","HEIGHT"
"40.889","116.368","-12.047","-3.9","237.9","FourOPT","2015/6/16 15:55:03","15","55","3","4617692","北京市","北京市县","怀柔区","2015/6/16 15:54:58","1","1,118,0,60,117","IC","5.675"
"40.925","116.332","-12.176","-10.4","0.0","TwoMIX","2015/6/16 16:01:57","16","1","57","5679074","北京市","北京市县","怀柔区","2015/6/16 16:01:33","1","118,1","IC","0.000"
"40.594","116.372","-19.485","-6.7","101.2","FourOPT","2015/6/16 16:08:43","16","8","43","6592157","北京市","北京市县","延庆县","2015/6/16 16:08:19","1","118,1,0,60,117","IC","3.255"
"39.801","115.711","-15.255","-2.2","0.0","ThreeMIX","2015/6/16 16:15:41","16","15","41","644810","北京市","北京市县","房山区","2015/6/16 16:15:17","1","2,118,0","CG","0.000"
"40.519","116.325","-16.359","-2.9","139.8","FourOPT","2015/6/16 16:22:01","16","22","1","7387842","北京市","北京市县","延庆县","2015/6/16 16:21:41","1","118,1,0,2,60","CG","0.000"
"40.557","116.062","-21.869","-5.1","101.2","FourOPT","2015/6/16 16:33:50","16","33","50","488399","北京市","北京市县","延庆县","2015/6/16 16:34:06","1","118,4,2,60,117","IC","2.312"
"40.417","116.458","-36.178","-38.6","69.9","FourOPT","2015/6/16 16:33:50","16","33","50","2064155","北京市","北京市县","怀柔区","2015/6/16 16:34:07","1","118,4,2,60,117","IC","2.833"
"40.545","116.075","-13.933","-4.5","0.0","ThreeMIX","2015/6/16 16:33:50","16","33","50","4746113","北京市","北京市县","延庆县","2015/6/16 16:34:08","1","118,4,0","CG","0.000"
"40.555","116.312","-11.894","-3.2","101.2","FourOPT","2015/6/16 16:45:44","16","45","44","3296694","北京市","北京市县","延庆县","2015/6/16 16:46:50","1","118,1,4,0","CG","0.000"
"40.553","116.315","-12.665","-4.8","101.2","FourOPT","2015/6/16 16:45:44","16","45","44","5393383","北京市","北京市县","延庆县","2015/6/16 16:46:51","1","118,1,4,0","IC","3.066"
"40.554","116.313","-9.413","-5.7","0.0","ThreeMIX","2015/6/16 16:45:44","16","45","44","5686067","北京市","北京市县","延庆县","2015/6/16 16:46:51","1","118,1,4","CG","0.000"
"40.517","116.076","-30.784","-6.5","138.5","FourOPT","2015/6/16 16:45:45","16","45","45","1973843","北京市","北京市县","延庆县","2015/6/16 16:46:52","1","118,1,4,2,0","CG","0.000"
"40.511","116.063","-9.732","-1.8","168.8","FourOPT","2015/6/16 16:45:45","16","45","45","2379882","北京市","北京市县","延庆县","2015/6/16 16:46:52","1","1,4,0,118","IC","5.515"
"40.514","116.069","-13.645","-6.5","139.8","FourOPT","2015/6/16 16:45:45","16","45","45","2842001","北京市","北京市县","延庆县","2015/6/16 16:46:53","1","118,1,4,2,0","IC","2.657"
"40.590","116.246","11.607","4.0","177.9","FourOPT","2015/6/16 16:52:30","16","52","30","4235728","北京市","北京市县","延庆县","2015/6/16 16:53:04","1","118,1,4,0","IC","3.871"
"40.481","116.101","-22.327","-6.1","138.6","FourOPT","2015/6/16 16:59:02","16","59","2","4793770","北京市","北京市县","延庆县","2015/6/16 16:58:58","1","118,1,4,0,117","IC","2.744"
"40.481","116.101","-33.304","-12.5","178.2","FourOPT","2015/6/16 16:59:02","16","59","2","6894767","北京市","北京市县","延庆县","2015/6/16 16:58:59","1","118,1,4,0,60","IC","3.113"
"40.554","115.878","-37.167","-5.1","172.2","FourOPT","2015/6/16 17:13:21","17","13","21","1297251","北京市","北京市县","延庆县","2015/6/16 17:13:03","1","118,2,4,1,0","IC","2.194"
"40.558","115.869","-21.043","-3.7","69.9","FourOPT","2015/6/16 17:13:21","17","13","21","3614729","北京市","北京市县","延庆县","2015/6/16 17:13:04","1","118,2,4,1,0","IC","1.392"
"40.556","115.869","-20.815","-5.8","69.9","FourOPT","2015/6/16 17:13:21","17","13","21","3958790","北京市","北京市县","延庆县","2015/6/16 17:13:04","1","118,2,4,1,0","IC","1.387"
"40.527","116.189","8.922","4.8","172.2","FourOPT","2015/6/16 17:13:25","17","13","25","8217445","北京市","北京市县","延庆县","2015/6/16 17:13:08","1","118,1,4,2,0","IC","3.493"
"40.555","115.875","-31.494","-6.3","119.0","FourOPT","2015/6/16 17:21:21","17","21","21","5413355","北京市","北京市县","延庆县","2015/6/16 17:20:58","1","2,4,0,60,117","CG","0.000"
"39.956","115.899","17.514","2.4","140.2","FourOPT","2015/6/16 17:21:25","17","21","25","5927681","北京市","北京市县","门头沟区","2015/6/16 17:21:02","1","2,118,4,117,113","IC","2.834"
"40.833","116.413","-8.590","-2.3","0.0","TwoMIX","2015/6/16 15:49:16","15","49","16","7775575","北京市","北京市县","怀柔区","2015/6/16 15:48:53","1","1,118","IC","0.000"
"40.666","116.373","-8.455","-4.2","0.0","TwoMIX","2015/6/16 16:09:11","16","9","11","452931","北京市","北京市县","延庆县","2015/6/16 16:08:47","1","118,1","CG","0.000"
"40.576","116.423","-12.639","-5.4","0.0","ThreeMIX","2015/6/16 16:09:11","16","9","11","1675219","北京市","北京市县","延庆县","2015/6/16 16:08:47","1","118,1,0","CG","0.000"
"40.653","116.451","-4.501","-2.1","0.0","TwoMIX","2015/6/16 16:15:59","16","15","59","3599780","北京市","北京市县","延庆县","2015/6/16 16:15:39","1","1,118","CG","0.000"
"40.551","116.070","-18.689","-7.5","218.6","FourOPT","2015/6/16 16:22:10","16","22","10","1561821","北京市","北京市县","延庆县","2015/6/16 16:21:53","1","118,1,2,0,60","CG","0.000"
"40.537","116.072","-12.018","-5.9","0.0","ThreeMIX","2015/6/16 16:22:10","16","22","10","3423533","北京市","北京市县","延庆县","2015/6/16 16:21:54","1","118,1,0","CG","0.000"
"40.549","116.070","-25.786","-11.4","178.0","FourOPT","2015/6/16 16:22:10","16","22","10","4688020","北京市","北京市县","延庆县","2015/6/16 16:21:55","1","118,1,2,0,60","CG","0.000"
"40.531","116.419","-16.695","-6.1","138.5","FourOPT","2015/6/16 16:27:59","16","27","59","484504","北京市","北京市县","延庆县","2015/6/16 16:28:00","1","118,1,4,0,60","IC","3.888"
"40.530","116.419","-14.906","-4.5","101.2","FourOPT","2015/6/16 16:27:59","16","27","59","848680","北京市","北京市县","延庆县","2015/6/16 16:28:00","1","118,1,4,0,60","CG","0.000"
"40.533","116.363","-9.453","-3.7","101.2","FourOPT","2015/6/16 16:46:12","16","46","12","6458192","北京市","北京市县","延庆县","2015/6/16 16:47:14","1","118,1,4,0","IC","3.180"
"40.543","116.319","-18.897","-5.8","101.2","FourOPT","2015/6/16 16:52:43","16","52","43","4914441","北京市","北京市县","延庆县","2015/6/16 16:53:15","1","118,1,4,0,117","IC","3.068"
"40.537","116.330","-28.081","-4.7","101.2","FourOPT","2015/6/16 16:52:43","16","52","43","5572420","北京市","北京市县","延庆县","2015/6/16 16:53:15","1","118,1,4,0,60","CG","0.000"
"40.400","116.123","-15.814","-10.7","69.9","FourOPT","2015/6/16 16:52:43","16","52","43","6012038","北京市","北京市县","延庆县","2015/6/16 16:53:16","1","118,1,4,0","IC","2.027"
"40.538","116.330","-17.748","-7.6","101.2","FourOPT","2015/6/16 16:52:43","16","52","43","7909422","北京市","北京市县","延庆县","2015/6/16 16:53:16","1","118,1,4,0,117","IC","3.093"
"40.537","116.329","-14.504","-6.0","101.2","FourOPT","2015/6/16 16:52:43","16","52","43","9083530","北京市","北京市县","延庆县","2015/6/16 16:53:17","1","118,1,4,0","IC","3.093"
"40.574","116.262","-25.668","-9.1","101.2","FourOPT","2015/6/16 16:59:27","16","59","27","2389292","北京市","北京市县","延庆县","2015/6/16 16:59:18","1","118,1,4,0,60","IC","2.943"
"40.570","116.271","-12.968","-6.6","138.4","FourOPT","2015/6/16 16:59:27","16","59","27","2683647","北京市","北京市县","延庆县","2015/6/16 16:59:18","1","118,1,4,0,60","IC","3.464"
"40.535","116.315","-15.730","-8.4","69.9","FourOPT","2015/6/16 17:07:07","17","7","7","7578777","北京市","北京市县","延庆县","2015/6/16 17:06:42","1","118,1,4,0,117","IC","2.535"
"40.525","116.296","-19.441","-5.1","101.2","FourOPT","2015/6/16 17:07:07","17","7","7","7982970","北京市","北京市县","延庆县","2015/6/16 17:06:42","1","118,1,4,0,2","CG","0.000"
"40.547","115.832","-28.949","-3.4","69.9","FourOPT","2015/6/16 17:13:58","17","13","58","4106266","北京市","北京市县","延庆县","2015/6/16 17:13:35","1","2,4,0,60,117","IC","3.573"
"40.628","116.224","-11.973","-4.3","0.0","TwoMIX","2015/6/16 17:21:33","17","21","33","7913228","北京市","北京市县","延庆县","2015/6/16 17:21:07","1","118,4","CG","0.000"
"40.491","116.393","-22.510","-4.4","178.1","FourOPT","2015/6/16 17:21:34","17","21","34","258023","北京市","北京市县","延庆县","2015/6/16 17:21:07","1","118,4,0,2,60","IC","4.299"
"40.561","115.872","-23.889","-5.0","69.9","FourOPT","2015/6/16 17:21:37","17","21","37","9519840","北京市","北京市县","延庆县","2015/6/16 17:21:12","1","2,4,0,60,117","CG","0.000"
"40.542","115.840","-20.389","-4.4","101.2","FourOPT","2015/6/16 17:21:38","17","21","38","675797","北京市","北京市县","延庆县","2015/6/16 17:21:13","1","4,0,60,117","IC","4.482"
"40.911","116.344","-15.437","-4.8","100.8","FourOPT","2015/6/16 15:43:21","15","43","21","2529627","北京市","北京市县","怀柔区","2015/6/16 15:43:05","1","118,1,60,117","IC","3.749"
"40.610","116.441","-8.888","-2.8","0.0","TwoMIX","2015/6/16 16:09:37","16","9","37","1090958","北京市","北京市县","延庆县","2015/6/16 16:09:14","1","1,118","CG","0.000"
"40.628","116.905","11.548","2.8","101.1","FourOPT","2015/6/16 16:09:38","16","9","38","8728497","北京市","北京市县","密云县","2015/6/16 16:09:17","1","1,117,60,113","CG","0.000"
"40.534","116.404","-16.686","-5.8","101.2","FourOPT","2015/6/16 16:22:34","16","22","34","5526058","北京市","北京市县","延庆县","2015/6/16 16:22:13","1","118,1,0,2,60","IC","3.288"
"40.546","115.953","-7.890","-2.9","0.0","ThreeMIX","2015/6/16 16:22:39","16","22","39","8107037","北京市","北京市县","延庆县","2015/6/16 16:22:25","1","118,4,1","CG","0.000"
"40.543","116.072","-18.839","-8.9","101.2","FourOPT","2015/6/16 16:34:31","16","34","31","5725459","北京市","北京市县","延庆县","2015/6/16 16:35:12","1","118,4,2,0,60","IC","2.316"
"40.565","116.128","-14.704","-3.8","69.9","FourOPT","2015/6/16 16:34:41","16","34","41","2461560","北京市","北京市县","延庆县","2015/6/16 16:35:22","1","4,2,0,60,117","IC","3.398"
"40.551","116.104","-14.868","-4.0","101.2","FourOPT","2015/6/16 16:40:36","16","40","36","8165648","北京市","北京市县","延庆县","2015/6/16 16:41:25","1","118,4,2,0,60","CG","0.000"
"40.611","116.148","-11.731","-6.8","0.0","ThreeMIX","2015/6/16 16:46:34","16","46","34","9817258","北京市","北京市县","延庆县","2015/6/16 16:47:37","1","118,4,1","CG","0.000"
"40.547","116.302","-15.220","-5.0","138.5","FourOPT","2015/6/16 16:46:45","16","46","45","7854926","北京市","北京市县","延庆县","2015/6/16 16:47:46","1","118,1,4,0,60","IC","3.540"
"40.575","116.211","-9.383","-3.0","0.0","ThreeMIX","2015/6/16 16:53:17","16","53","17","3110279","北京市","北京市县","延庆县","2015/6/16 16:53:48","1","118,1,4","CG","0.000"
"40.560","116.222","-22.277","-8.9","101.2","FourOPT","2015/6/16 16:53:17","16","53","17","3668426","北京市","北京市县","延庆县","2015/6/16 16:53:48","1","118,1,4,0,60","IC","2.813"
"40.581","116.202","-16.665","-7.1","0.0","ThreeMIX","2015/6/16 16:53:17","16","53","17","4472666","北京市","北京市县","延庆县","2015/6/16 16:53:49","1","118,1,4","CG","0.000"
"40.524","116.105","-11.513","-3.0","178.1","FourOPT","2015/6/16 16:53:29","16","53","29","1272571","北京市","北京市县","延庆县","2015/6/16 16:53:59","1","118,1,4,0","CG","0.000"
"40.573","116.218","-11.037","-3.2","0.0","ThreeMIX","2015/6/16 16:59:52","16","59","52","9316862","北京市","北京市县","延庆县","2015/6/16 16:59:41","1","118,1,4","CG","0.000"
"40.557","116.237","-13.138","-4.9","119.0","FourOPT","2015/6/16 16:59:52","16","59","52","9719780","北京市","北京市县","延庆县","2015/6/16 16:59:42","1","118,1,4,0","IC","3.093"
"40.568","116.250","-24.429","-4.3","101.2","FourOPT","2015/6/16 16:59:53","16","59","53","203135","北京市","北京市县","延庆县","2015/6/16 16:59:42","1","118,1,4,60,117","CG","0.000"
"40.569","116.253","-10.975","-7.8","0.0","ThreeMIX","2015/6/16 16:59:53","16","59","53","1030050","北京市","北京市县","延庆县","2015/6/16 16:59:42","1","118,1,4","CG","0.000"
"40.562","116.255","-28.200","-6.6","101.2","FourOPT","2015/6/16 16:59:53","16","59","53","1891737","北京市","北京市县","延庆县","2015/6/16 16:59:43","1","1,4,0,60,113","CG","0.000"
"40.095","116.925","93.206","16.8","70.0","FourOPT","2015/6/16 16:59:58","16","59","58","3320652","北京市","北京市县","顺义县","2015/6/16 16:59:47","1","43,44,15,12,119","IC","8.452"
"40.718","116.578","6.899","5.9","0.0","ThreeMIX","2015/6/16 16:59:58","16","59","58","3588889","北京市","北京市县","怀柔区","2015/6/16 16:59:48","1","60,4,118","IC","0.000"
"40.606","116.233","6.157","2.7","0.0","TwoMIX","2015/6/16 17:00:18","17","0","18","8095419","北京市","北京市县","延庆县","2015/6/16 16:59:57","1","118,4","CG","0.000"
"40.383","116.344","-5.264","-2.4","0.0","TwoMIX","2015/6/16 17:14:29","17","14","29","73849","北京市","北京市县","怀柔区","2015/6/16 17:14:04","1","118,0","IC","0.000"
"40.441","115.904","-11.265","-2.7","0.0","ThreeMIX","2015/6/16 17:22:21","17","22","21","6515199","北京市","北京市县","延庆县","2015/6/16 17:21:56","1","118,2,4","CG","0.000"
"40.902","116.476","7.301","1.6","0.0","TwoMIX","2015/6/16 15:43:35","15","43","35","6389976","北京市","北京市县","怀柔区","2015/6/16 15:43:19","1","1,118","IC","0.000"
"40.716","116.345","-5.934","-6.9","0.0","TwoMIX","2015/6/16 15:43:46","15","43","46","7217141","北京市","北京市县","延庆县","2015/6/16 15:43:28","1","118,1","IC","0.000"
"39.836","115.703","-9.543","-1.5","0.0","ThreeMIX","2015/6/16 15:56:05","15","56","5","8416035","北京市","北京市县","房山区","2015/6/16 15:55:53","1","2,118,0","CG","0.000"
"39.826","115.689","-22.381","-5.7","102.0","FourOPT","2015/6/16 15:56:06","15","56","6","87254","北京市","北京市县","房山区","2015/6/16 15:55:54","1","118,0,1,60,117","IC","3.781"
"39.837","115.706","-14.088","-2.9","0.0","ThreeMIX","2015/6/16 15:56:06","15","56","6","693902","北京市","北京市县","房山区","2015/6/16 15:55:54","1","2,118,0","CG","0.000"
"40.741","116.373","-8.454","-2.5","0.0","TwoMIX","2015/6/16 16:03:10","16","3","10","715494","北京市","北京市县","延庆县","2015/6/16 16:02:47","1","118,1","CG","0.000"
"40.691","116.362","-7.722","-2.8","0.0","TwoMIX","2015/6/16 16:09:45","16","9","45","5858991","北京市","北京市县","延庆县","2015/6/16 16:09:24","1","118,1","CG","0.000"
"40.455","116.095","-20.069","-9.2","138.6","FourOPT","2015/6/16 16:16:45","16","16","45","4643359","北京市","北京市县","延庆县","2015/6/16 16:16:22","1","118,2,1,0,117","IC","2.708"
"40.498","116.398","-21.889","-6.0","138.6","FourOPT","2015/6/16 16:22:42","16","22","42","318581","北京市","北京市县","延庆县","2015/6/16 16:22:28","1","118,1,4,0,2","CG","0.000"
"40.501","116.398","-12.650","-6.2","101.3","FourOPT","2015/6/16 16:22:42","16","22","42","825607","北京市","北京市县","延庆县","2015/6/16 16:22:28","1","118,1,4,0","IC","3.256"
"40.556","116.329","9.290","5.2","0.0","ThreeMIX","2015/6/16 16:22:59","16","22","59","9717730","北京市","北京市县","延庆县","2015/6/16 16:22:45","1","118,1,4","IC","0.000"
"40.557","116.320","-15.773","-4.9","139.7","FourOPT","2015/6/16 16:47:02","16","47","2","3234846","北京市","北京市县","延庆县","2015/6/16 16:48:01","1","118,1,0,2,60","CG","0.000"
"40.183","116.392","-11.416","-6.4","0.0","TwoMIX","2015/6/16 16:47:02","16","47","2","4550816","北京市","北京市县","昌平区","2015/6/16 16:48:01","1","118,1","CG","0.000"
"40.557","116.319","-12.310","-4.8","0.0","ThreeMIX","2015/6/16 16:47:02","16","47","2","5032709","北京市","北京市县","延庆县","2015/6/16 16:48:02","1","118,1,0","CG","0.000"
"40.553","116.314","-14.482","-6.9","0.0","ThreeMIX","2015/6/16 16:47:02","16","47","2","5738999","北京市","北京市县","延庆县","2015/6/16 16:48:02","1","118,1,0","CG","0.000"
"40.557","116.319","-21.988","-9.7","138.5","FourOPT","2015/6/16 16:47:03","16","47","3","1532803","北京市","北京市县","延庆县","2015/6/16 16:48:03","1","118,1,0,2,60","IC","3.603"
"40.543","116.061","-19.289","-4.1","101.2","FourOPT","2015/6/16 16:47:18","16","47","18","548406","北京市","北京市县","延庆县","2015/6/16 16:48:16","1","118,4,1,2,0","CG","0.000"
"40.541","116.148","-16.896","-2.8","101.2","FourOPT","2015/6/16 16:47:18","16","47","18","1626474","北京市","北京市县","延庆县","2015/6/16 16:48:16","1","118,1,4,2,0","IC","2.564"
"40.555","116.135","-10.764","-6.3","138.5","FourOPT","2015/6/16 16:47:18","16","47","18","2279185","北京市","北京市县","延庆县","2015/6/16 16:48:17","1","118,4,1,0","IC","2.977"
"40.552","116.135","-10.622","-5.0","172.2","FourOPT","2015/6/16 16:47:18","16","47","18","4426820","北京市","北京市县","延庆县","2015/6/16 16:48:17","1","118,1,4,0","IC","3.312"
"40.430","116.375","-7.499","-1.5","0.0","ThreeMIX","2015/6/16 17:15:07","17","15","7","5072185","北京市","北京市县","怀柔区","2015/6/16 17:14:44","1","118,1,0","IC","0.000"
"40.517","115.751","-12.741","-4.3","0.0","ThreeMIX","2015/6/16 17:15:07","17","15","7","8091698","北京市","北京市县","延庆县","2015/6/16 17:14:46","1","4,1,0","CG","0.000"
"40.556","115.832","-21.554","-4.2","119.0","FourOPT","2015/6/16 17:22:27","17","22","27","326048","北京市","北京市县","延庆县","2015/6/16 17:22:03","1","118,4,0,60","CG","0.000"
"40.501","116.045","-12.253","-4.5","0.0","ThreeMIX","2015/6/16 16:17:18","16","17","18","4609443","北京市","北京市县","延庆县","2015/6/16 16:16:58","1","118,1,0","CG","0.000"
"40.574","116.316","-11.591","-4.8","119.0","FourOPT","2015/6/16 16:23:21","16","23","21","2416407","北京市","北京市县","延庆县","2015/6/16 16:23:11","1","118,1,4,0","IC","3.350"
"40.556","115.854","-16.020","-4.9","178.0","FourOPT","2015/6/16 16:29:24","16","29","24","8614705","北京市","北京市县","延庆县","2015/6/16 16:29:15","1","2,4,1,0","CG","0.000"
